"","id","cq","xmast","dim","lact","rpro","dnbr","x8"
"10121",107348,0,0,0,0,NA,"-",NA
"10122",107349,0,0,0,0,NA,"-",NA
"10123",107350,0,0,0,0,NA,"-",NA
"10124",107351,0,0,0,0,NA,"-",NA
"10125",107352,0,0,0,0,NA,"-",NA
"10126",107353,0,0,0,0,NA,"-",NA
"10127",107354,0,0,0,0,NA,"-",NA
"10128",107355,0,0,0,0,NA,"-",NA
"10129",107356,0,0,0,0,NA,"-",NA
"10130",107357,0,0,0,0,NA,"-",NA
"10131",107358,0,0,0,0,NA,"-",NA
"10132",107359,0,0,0,0,NA,"-",NA
"10133",107360,0,0,0,0,NA,"-",NA
"10134",107361,0,0,0,0,NA,"-",NA
"10135",107363,0,0,0,0,NA,"-",NA
"10136",107364,0,0,0,0,NA,"-",NA
"10137",107365,0,0,0,0,NA,"-",NA
"10138",107366,0,0,0,0,NA,"-",NA
"10139",107368,0,0,0,0,NA,"-",NA
"10140",107369,0,0,0,0,NA,"-",NA
"10141",107370,0,0,0,0,NA,"-",NA
"10142",107372,0,0,0,0,NA,"-",NA
"10143",107373,0,0,0,0,NA,"-",NA
"10144",107374,0,0,0,0,NA,"-",NA
"10145",107375,0,0,0,0,NA,"-",NA
"10146",107377,0,0,0,0,NA,"-",NA
"10147",107378,0,0,0,0,NA,"-",NA
"10148",107379,0,0,0,0,NA,"-",NA
"10149",107380,0,0,0,0,NA,"-",NA
"10150",107381,0,0,0,0,NA,"-",NA
"10151",107382,0,0,0,0,NA,"-",NA
"10152",107383,0,0,0,0,NA,"-",NA
"10153",107384,0,0,0,0,NA,"-",NA
"10154",107385,0,0,0,0,NA,"-",NA
"10155",107386,0,0,0,0,NA,"-",NA
"10156",107387,0,0,0,0,NA,"-",NA
"10157",107388,0,0,0,0,NA,"-",NA
"10158",107389,0,0,0,0,NA,"-",NA
"10159",107390,0,0,0,0,NA,"-",NA
"10160",107391,0,0,0,0,NA,"-",NA
"10161",107392,0,0,0,0,NA,"-",NA
"10162",107393,0,0,0,0,NA,"-",NA
"10163",107394,0,0,0,0,NA,"-",NA
"10164",107395,0,0,0,0,NA,"-",NA
"10165",107396,0,0,0,0,NA,"-",NA
"10166",107397,0,0,0,0,NA,"-",NA
"10167",107398,0,0,0,0,NA,"-",NA
"10168",107399,0,0,0,0,NA,"-",NA
"10169",107400,0,0,0,0,NA,"-",NA
"10170",107401,0,0,0,0,NA,"-",NA
"10171",107402,0,0,0,0,NA,"-",NA
"10172",107403,0,0,0,0,NA,"-",NA
"10173",107404,0,0,0,0,NA,"-",NA
"10174",107405,0,0,0,0,NA,"-",NA
"10175",107406,0,0,0,0,NA,"-",NA
"10176",107407,0,0,0,0,NA,"-",NA
"10177",107408,0,0,0,0,NA,"-",NA
"10178",107409,0,0,0,0,NA,"-",NA
"10179",107410,0,0,0,0,NA,"-",NA
"10180",107411,0,0,0,0,NA,"-",NA
"10181",107412,0,0,0,0,NA,"-",NA
"10182",107413,0,0,0,0,NA,"-",NA
"10183",107414,0,0,0,0,NA,"-",NA
"10184",107415,0,0,0,0,NA,"-",NA
"10185",107416,0,0,0,0,NA,"-",NA
"10186",107417,0,0,0,0,NA,"-",NA
"10187",107418,0,0,0,0,NA,"-",NA
"10188",107419,0,0,0,0,NA,"-",NA
"10189",107420,0,0,0,0,NA,"-",NA
"10190",107421,0,0,0,0,NA,"-",NA
"10191",107422,0,0,0,0,NA,"-",NA
"10192",107423,0,0,0,0,NA,"-",NA
"10193",107424,0,0,0,0,NA,"-",NA
"10194",107425,0,0,0,0,NA,"-",NA
"10195",107427,0,0,0,0,NA,"-",NA
"10196",107428,0,0,0,0,NA,"-",NA
"10197",107429,0,0,0,0,NA,"-",NA
"10198",107430,0,0,0,0,NA,"-",NA
"10199",107431,0,0,0,0,NA,"-",NA
"10200",107432,0,0,0,0,NA,"-",NA
"10201",107433,0,0,0,0,NA,"-",NA
"10202",107434,0,0,0,0,NA,"-",NA
"10203",107435,0,0,0,0,NA,"-",NA
"10204",107436,0,0,0,0,NA,"-",NA
"10205",107437,0,0,0,0,NA,"-",NA
"10206",107438,0,0,0,0,NA,"-",NA
"10207",107439,0,0,0,0,NA,"-",NA
"10208",107440,0,0,0,0,NA,"-",NA
"10209",107442,0,0,0,0,NA,"-",NA
"10210",107444,0,0,0,0,NA,"-",NA
"10211",107445,0,0,0,0,NA,"-",NA
"10212",107446,0,0,0,0,NA,"-",NA
"10213",107448,0,0,0,0,NA,"-",NA
"10214",107449,0,0,0,0,NA,"-",NA
"10215",107450,0,0,0,0,NA,"-",NA
"10216",107451,0,0,0,0,NA,"-",NA
"10217",107452,0,0,0,0,NA,"-",NA
"10218",107453,0,0,0,0,NA,"-",NA
"10219",107454,0,0,0,0,NA,"-",NA
"10220",107455,0,0,0,0,NA,"-",NA
"10221",107456,0,0,0,0,NA,"-",NA
"10222",107457,0,0,0,0,NA,"-",NA
"10223",107458,0,0,0,0,NA,"-",NA
"10224",107459,0,0,0,0,NA,"-",NA
"10225",107460,0,0,0,0,NA,"-",NA
"10226",107462,0,0,0,0,NA,"-",NA
"10227",107463,0,0,0,0,NA,"-",NA
"10228",107464,0,0,0,0,NA,"-",NA
"10229",107465,0,0,0,0,NA,"-",NA
"10230",107466,0,0,0,0,NA,"-",NA
"10231",107467,0,0,0,0,NA,"-",NA
"10232",107468,0,0,0,0,NA,"-",NA
"10233",107469,0,0,0,0,NA,"-",NA
"10234",107470,0,0,0,0,NA,"-",NA
"10235",107471,0,0,0,0,NA,"-",NA
"10236",107472,0,0,0,0,NA,"-",NA
"10237",107473,0,0,0,0,NA,"-",NA
"10238",107474,0,0,0,0,NA,"-",NA
"10239",107475,0,0,0,0,NA,"-",NA
"10240",107476,0,0,0,0,NA,"-",NA
"10241",107477,0,0,0,0,NA,"-",NA
"10242",107478,0,0,0,0,NA,"-",NA
"10243",107480,0,0,0,0,NA,"-",NA
"10244",107481,0,0,0,0,NA,"-",NA
"10245",107482,0,0,0,0,NA,"-",NA
"10246",107483,0,0,0,0,NA,"-",NA
"10247",107484,0,0,0,0,NA,"-",NA
"10248",107486,0,0,0,0,NA,"-",NA
"10249",107487,0,0,0,0,NA,"-",NA
"10250",107488,0,0,0,0,NA,"-",NA
"10251",107490,0,0,0,0,NA,"-",NA
"10252",107491,0,0,0,0,NA,"-",NA
"10253",107492,0,0,0,0,NA,"-",NA
"10254",107493,0,0,0,0,NA,"-",NA
"10255",107494,0,0,0,0,NA,"-",NA
"10256",107495,0,0,0,0,NA,"-",NA
"10257",107496,0,0,0,0,NA,"-",NA
"10258",107497,0,0,0,0,NA,"-",NA
"10259",107498,0,0,0,0,NA,"-",NA
"10260",107499,0,0,0,0,NA,"-",NA
"10261",107500,0,0,0,0,NA,"-",NA
"10262",107501,0,0,0,0,NA,"-",NA
"10263",107502,0,0,0,0,NA,"-",NA
"10264",107503,0,0,0,0,NA,"-",NA
"10265",107504,0,0,0,0,NA,"-",NA
"10266",107505,0,0,0,0,NA,"-",NA
"10267",107507,0,0,0,0,NA,"-",NA
"10268",107508,0,0,0,0,NA,"-",NA
"10269",107509,0,0,0,0,NA,"-",NA
"10270",107510,0,0,0,0,NA,"-",NA
"10271",107511,0,0,0,0,NA,"-",NA
"10272",107512,0,0,0,0,NA,"-",NA
"10273",107513,0,0,0,0,NA,"-",NA
"10274",107514,0,0,0,0,NA,"-",NA
"10275",107515,0,0,0,0,NA,"-",NA
"10276",107516,0,0,0,0,NA,"-",NA
"10277",107517,0,0,0,0,NA,"-",NA
"10278",107518,0,0,0,0,NA,"-",NA
"10279",107519,0,0,0,0,NA,"-",NA
"10280",107521,0,0,0,0,NA,"-",NA
"10281",107522,0,0,0,0,NA,"-",NA
"10282",107523,0,0,0,0,NA,"-",NA
"10283",107524,0,0,0,0,NA,"-",NA
"10284",107525,0,0,0,0,NA,"-",NA
"10285",107526,0,0,0,0,NA,"-",NA
"10286",107528,0,0,0,0,NA,"-",NA
"10287",107529,0,0,0,0,NA,"-",NA
"10288",107530,0,0,0,0,NA,"-",NA
"10289",107531,0,0,0,0,NA,"-",NA
"10290",107532,0,0,0,0,NA,"-",NA
"10291",107533,0,0,0,0,NA,"-",NA
"10292",107534,0,0,0,0,NA,"-",NA
"10293",107535,0,0,0,0,NA,"-",NA
"10294",107536,0,0,0,0,NA,"-",NA
"10295",107537,0,0,0,0,NA,"-",NA
"10296",107538,0,0,0,0,NA,"-",NA
"10297",107539,0,0,0,0,NA,"-",NA
"10298",107540,0,0,0,0,NA,"-",NA
"10299",107541,0,0,0,0,NA,"-",NA
"10300",107542,0,0,0,0,NA,"-",NA
"10301",107543,0,0,0,0,NA,"-",NA
"10302",107544,0,0,0,0,NA,"-",NA
"10303",107545,0,0,0,0,NA,"-",NA
"10304",107546,0,0,0,0,NA,"-",NA
"10305",107547,0,0,0,0,NA,"-",NA
"10306",107548,0,0,0,0,NA,"-",NA
"10307",107549,0,0,0,0,NA,"-",NA
"10308",107550,0,0,0,0,NA,"-",NA
"10309",107551,0,0,0,0,NA,"-",NA
"10310",107552,0,0,0,0,NA,"-",NA
"10311",107553,0,0,0,0,NA,"-",NA
"10312",107554,0,0,0,0,NA,"-",NA
"10313",107555,0,0,0,0,NA,"-",NA
"10314",107556,0,0,0,0,NA,"-",NA
"10315",107557,0,0,0,0,NA,"-",NA
"10316",107558,0,0,0,0,NA,"-",NA
"10317",107559,0,0,0,0,NA,"-",NA
"10318",107560,0,0,0,0,NA,"-",NA
"10319",107561,0,0,0,0,NA,"-",NA
"10320",107562,0,0,0,0,NA,"-",NA
"10321",107563,0,0,0,0,NA,"-",NA
"10322",107564,0,0,0,0,NA,"-",NA
"10323",107565,0,0,0,0,NA,"-",NA
"10324",107566,0,0,0,0,NA,"-",NA
"10325",107567,0,0,0,0,NA,"-",NA
"10326",107568,0,0,0,0,NA,"-",NA
"10327",107569,0,0,0,0,NA,"-",NA
"10328",107570,0,0,0,0,NA,"-",NA
"10329",107571,0,0,0,0,NA,"-",NA
"10330",107572,0,0,0,0,NA,"-",NA
"10331",107573,0,0,0,0,NA,"-",NA
"10332",107574,0,0,0,0,NA,"-",NA
"10333",107575,0,0,0,0,NA,"-",NA
"10334",107576,0,0,0,0,NA,"-",NA
"10335",107577,0,0,0,0,NA,"-",NA
"10336",107578,0,0,0,0,NA,"-",NA
"10337",107579,0,0,0,0,NA,"-",NA
"10338",107581,0,0,0,0,NA,"-",NA
"10339",107583,0,0,0,0,NA,"-",NA
"10340",107584,0,0,0,0,NA,"-",NA
"10341",107585,0,0,0,0,NA,"-",NA
"10342",107586,0,0,0,0,NA,"-",NA
"10343",107587,0,0,0,0,NA,"-",NA
"10344",107588,0,0,0,0,NA,"-",NA
"10345",107589,0,0,0,0,NA,"-",NA
"10346",107590,0,0,0,0,NA,"-",NA
"10347",107591,0,0,0,0,NA,"-",NA
"10348",107592,0,0,0,0,NA,"-",NA
"10349",107593,0,0,0,0,NA,"-",NA
"10350",107594,0,0,0,0,NA,"-",NA
"10351",107595,0,0,0,0,NA,"-",NA
"10352",107596,0,0,0,0,NA,"-",NA
"10353",107597,0,0,0,0,NA,"-",NA
"10354",107598,0,0,0,0,NA,"-",NA
"10355",107600,0,0,0,0,NA,"-",NA
"10356",107601,0,0,0,0,NA,"-",NA
"10357",107602,0,0,0,0,NA,"-",NA
"10358",107603,0,0,0,0,NA,"-",NA
"10359",107604,0,0,0,0,NA,"-",NA
"10360",107605,0,0,0,0,NA,"-",NA
"10361",107606,0,0,0,0,NA,"-",NA
"10362",107607,0,0,0,0,NA,"-",NA
"10363",107608,0,0,0,0,NA,"-",NA
"10364",107609,0,0,0,0,NA,"-",NA
"10365",107610,0,0,0,0,NA,"-",NA
"10366",107611,0,0,0,0,NA,"-",NA
"10367",107612,0,0,0,0,NA,"-",NA
"10368",107613,0,0,0,0,NA,"-",NA
"10369",107614,0,0,0,0,NA,"-",NA
"10370",107615,0,0,0,0,NA,"-",NA
"10371",107616,0,0,0,0,NA,"-",NA
"10372",107617,0,0,0,0,NA,"-",NA
"10373",107618,0,0,0,0,NA,"-",NA
"10374",107619,0,0,0,0,NA,"-",NA
"10375",107620,0,0,0,0,NA,"-",NA
"10376",107621,0,0,0,0,NA,"-",NA
"10377",107622,0,0,0,0,NA,"-",NA
"10378",107623,0,0,0,0,NA,"-",NA
"10379",107624,0,0,0,0,NA,"-",NA
"10380",107625,0,0,0,0,NA,"-",NA
"10381",107626,0,0,0,0,NA,"-",NA
"10382",107627,0,0,0,0,NA,"-",NA
"10383",107628,0,0,0,0,NA,"-",NA
"10384",107629,0,0,0,0,NA,"-",NA
"10385",107630,0,0,0,0,NA,"-",NA
"10386",107631,0,0,0,0,NA,"-",NA
"10387",107632,0,0,0,0,NA,"-",NA
"10388",107633,0,0,0,0,NA,"-",NA
"10389",107634,0,0,0,0,NA,"-",NA
"10390",107635,0,0,0,0,NA,"-",NA
"10391",107636,0,0,0,0,NA,"-",NA
"10392",107637,0,0,0,0,NA,"-",NA
"10393",107638,0,0,0,0,NA,"-",NA
"10394",107639,0,0,0,0,NA,"-",NA
"10395",107640,0,0,0,0,NA,"-",NA
"10396",107641,0,0,0,0,NA,"-",NA
"10397",107642,0,0,0,0,NA,"-",NA
"10398",107643,0,0,0,0,NA,"-",NA
"10399",107644,0,0,0,0,NA,"-",NA
"10400",107645,0,0,0,0,NA,"-",NA
"10401",107646,0,0,0,0,NA,"-",NA
"10402",107647,0,0,0,0,NA,"-",NA
"10403",107648,0,0,0,0,NA,"-",NA
"10404",107649,0,0,0,0,NA,"-",NA
"10405",107650,0,0,0,0,NA,"-",NA
"10406",107651,0,0,0,0,NA,"-",NA
"10407",107652,0,0,0,0,NA,"-",NA
"10408",107653,0,0,0,0,NA,"-",NA
"10409",107654,0,0,0,0,NA,"-",NA
"10410",107655,0,0,0,0,NA,"-",NA
"10411",107656,0,0,0,0,NA,"-",NA
"10412",107657,0,0,0,0,NA,"-",NA
"10413",107658,0,0,0,0,NA,"-",NA
"10414",107659,0,0,0,0,NA,"-",NA
"10415",107660,0,0,0,0,NA,"-",NA
"10416",107661,0,0,0,0,NA,"-",NA
"10417",107662,0,0,0,0,NA,"-",NA
"10418",107663,0,0,0,0,NA,"-",NA
"10419",107664,0,0,0,0,NA,"-",NA
"10420",107665,0,0,0,0,NA,"-",NA
"10421",107666,0,0,0,0,NA,"-",NA
"10422",107667,0,0,0,0,NA,"-",NA
"10423",107669,0,0,0,0,NA,"-",NA
"10424",107671,0,0,0,0,NA,"-",NA
"10425",107672,0,0,0,0,NA,"-",NA
"10426",107673,0,0,0,0,NA,"-",NA
"10427",107674,0,0,0,0,NA,"-",NA
"10428",107676,0,0,0,0,NA,"-",NA
"10429",107677,0,0,0,0,NA,"-",NA
"10430",107678,0,0,0,0,NA,"-",NA
"10431",107679,0,0,0,0,NA,"-",NA
"10432",107680,0,0,0,0,NA,"-",NA
"10433",107681,0,0,0,0,NA,"-",NA
"10434",107682,0,0,0,0,NA,"-",NA
"10435",107683,0,0,0,0,NA,"-",NA
"10436",107684,0,0,0,0,NA,"-",NA
"10437",107685,0,0,0,0,NA,"-",NA
"10438",107688,0,0,0,0,NA,"-",NA
"10439",107689,0,0,0,0,NA,"-",NA
"10440",107690,0,0,0,0,NA,"-",NA
"10441",107691,0,0,0,0,NA,"-",NA
"10442",107692,0,0,0,0,NA,"-",NA
"10443",107693,0,0,0,0,NA,"-",NA
"10444",107695,0,0,0,0,NA,"-",NA
"10445",107696,0,0,0,0,NA,"-",NA
"10446",107697,0,0,0,0,NA,"-",NA
"10447",107699,0,0,0,0,NA,"-",NA
"10448",107700,0,0,0,0,NA,"-",NA
"10449",107701,0,0,0,0,NA,"-",NA
"10450",107702,0,0,0,0,NA,"-",NA
"10451",107703,0,0,0,0,NA,"-",NA
"10452",107704,0,0,0,0,NA,"-",NA
"10453",107705,0,0,0,0,NA,"-",NA
"10454",107706,0,0,0,0,NA,"-",NA
"10455",107707,0,0,0,0,NA,"-",NA
"10456",107708,0,0,0,0,NA,"-",NA
"10457",107709,0,0,0,0,NA,"-",NA
"10458",107710,0,0,0,0,NA,"-",NA
"10459",107711,0,0,0,0,NA,"-",NA
"10460",107712,0,0,0,0,NA,"-",NA
"10461",107714,0,0,0,0,NA,"-",NA
"10462",107715,0,0,0,0,NA,"-",NA
"10463",107717,0,0,0,0,NA,"-",NA
"10464",107718,0,0,0,0,NA,"-",NA
"10465",107719,0,0,0,0,NA,"-",NA
"10466",107720,0,0,0,0,NA,"-",NA
"10467",107721,0,0,0,0,"BULLCAF","-",NA
"10468",107722,0,0,0,0,NA,"-",NA
"10469",107723,0,0,0,0,NA,"-",NA
"10470",107724,0,0,0,0,NA,"-",NA
"10471",107725,0,0,0,0,NA,"-",NA
"10472",107726,0,0,0,0,NA,"-",NA
"10473",107727,0,0,0,0,NA,"-",NA
"10474",107728,0,0,0,0,NA,"-",NA
"10475",107729,0,0,0,0,NA,"-",NA
"10476",107730,0,0,0,0,NA,"-",NA
"10477",107731,0,0,0,0,NA,"-",NA
"10478",107732,0,0,0,0,NA,"-",NA
"10479",107733,0,0,0,0,NA,"-",NA
"10480",107734,0,0,0,0,NA,"-",NA
"10481",107735,0,0,0,0,NA,"-",NA
"10482",107736,0,0,0,0,NA,"-",NA
"10483",107737,0,0,0,0,NA,"-",NA
"10484",107738,0,0,0,0,NA,"-",NA
"10485",107740,0,0,0,0,NA,"-",NA
"10486",107741,0,0,0,0,NA,"-",NA
"10487",107742,0,0,0,0,NA,"-",NA
"10488",107743,0,0,0,0,NA,"-",NA
"10489",107744,0,0,0,0,NA,"-",NA
"10490",107745,0,0,0,0,NA,"-",NA
"10491",107746,0,0,0,0,NA,"-",NA
"10492",107747,0,0,0,0,NA,"-",NA
"10493",107748,0,0,0,0,NA,"-",NA
"10494",107749,0,0,0,0,NA,"-",NA
"10495",107750,0,0,0,0,NA,"-",NA
"10496",107751,0,0,0,0,NA,"-",NA
"10497",107752,0,0,0,0,NA,"-",NA
"10498",107753,0,0,0,0,NA,"-",NA
"10499",107754,0,0,0,0,NA,"-",NA
"10500",107755,0,0,0,0,NA,"-",NA
"10501",107756,0,0,0,0,NA,"-",NA
"10502",107757,0,0,0,0,NA,"-",NA
"10503",107758,0,0,0,0,NA,"-",NA
"10504",107759,0,0,0,0,NA,"-",NA
"10505",107760,0,0,0,0,NA,"-",NA
"10506",107761,0,0,0,0,NA,"-",NA
"10507",107762,0,0,0,0,NA,"-",NA
"10508",107763,0,0,0,0,NA,"-",NA
"10509",107764,0,0,0,0,NA,"-",NA
"10510",107765,0,0,0,0,NA,"-",NA
"10511",107766,0,0,0,0,NA,"-",NA
"10512",107767,0,0,0,0,NA,"-",NA
"10513",107768,0,0,0,0,NA,"-",NA
"10514",107769,0,0,0,0,NA,"-",NA
"10515",107770,0,0,0,0,NA,"-",NA
"10516",107771,0,0,0,0,NA,"-",NA
"10517",107772,0,0,0,0,NA,"-",NA
"10518",107773,0,0,0,0,NA,"-",NA
"10519",107774,0,0,0,0,NA,"-",NA
"10520",107775,0,0,0,0,NA,"-",NA
"10521",107776,0,0,0,0,NA,"-",NA
"10522",107777,0,0,0,0,NA,"-",NA
"10523",107778,0,0,0,0,NA,"-",NA
"10524",107779,0,0,0,0,NA,"-",NA
"10525",107780,0,0,0,0,NA,"-",NA
"10526",107781,0,0,0,0,NA,"-",NA
"10527",107782,0,0,0,0,NA,"-",NA
"10528",107783,0,0,0,0,NA,"-",NA
"10529",107784,0,0,0,0,NA,"-",NA
"10530",107786,0,0,0,0,NA,"-",NA
"10531",107787,0,0,0,0,NA,"-",NA
"10532",107788,0,0,0,0,NA,"-",NA
"10533",107790,0,0,0,0,NA,"-",NA
"10534",107792,0,0,0,0,NA,"-",NA
"10535",107793,0,0,0,0,NA,"-",NA
"10536",107794,0,0,0,0,NA,"-",NA
"10537",107795,0,0,0,0,NA,"-",NA
"10538",107796,0,0,0,0,NA,"-",NA
"10539",107797,0,0,0,0,NA,"-",NA
"10540",107798,0,0,0,0,NA,"-",NA
"10541",107799,0,0,0,0,NA,"-",NA
"10542",107800,0,0,0,0,NA,"-",NA
"10543",107801,0,0,0,0,NA,"-",NA
"10544",107802,0,0,0,0,NA,"-",NA
"10545",107803,0,0,0,0,NA,"-",NA
"10546",107804,0,0,0,0,NA,"-",NA
"10547",107805,0,0,0,0,NA,"-",NA
"10548",107806,0,0,0,0,NA,"-",NA
"10549",107807,0,0,0,0,NA,"-",NA
"10550",107808,0,0,0,0,NA,"-",NA
"10551",107809,0,0,0,0,NA,"-",NA
"10552",107811,0,0,0,0,NA,"-",NA
"10553",107812,0,0,0,0,NA,"-",NA
"10554",107813,0,0,0,0,NA,"-",NA
"10555",107814,0,0,0,0,NA,"-",NA
"10556",107815,0,0,0,0,NA,"-",NA
"10557",107816,0,0,0,0,NA,"-",NA
"10558",107817,0,0,0,0,NA,"-",NA
"10559",107818,0,0,0,0,NA,"-",NA
"10560",107819,0,0,0,0,NA,"-",NA
"10561",107820,0,0,0,0,NA,"-",NA
"10562",107821,0,0,0,0,NA,"-",NA
"10563",107822,0,0,0,0,NA,"-",NA
"10564",107823,0,0,0,0,NA,"-",NA
"10565",107824,0,0,0,0,NA,"-",NA
"10566",107825,0,0,0,0,NA,"-",NA
"10567",107826,0,0,0,0,NA,"-",NA
"10568",107827,0,0,0,0,NA,"-",NA
"10569",107828,0,0,0,0,NA,"-",NA
"10570",107829,0,0,0,0,NA,"-",NA
"10571",107830,0,0,0,0,NA,"-",NA
"10572",107831,0,0,0,0,NA,"-",NA
"10573",107832,0,0,0,0,NA,"-",NA
"10574",107833,0,0,0,0,NA,"-",NA
"10575",107834,0,0,0,0,NA,"-",NA
"10576",107835,0,0,0,0,NA,"-",NA
"10577",107836,0,0,0,0,NA,"-",NA
"10578",107837,0,0,0,0,NA,"-",NA
"10579",107838,0,0,0,0,NA,"-",NA
"10580",107839,0,0,0,0,NA,"-",NA
"10581",107840,0,0,0,0,NA,"-",NA
"10582",107841,0,0,0,0,NA,"-",NA
"10583",107842,0,0,0,0,NA,"-",NA
"10584",107843,0,0,0,0,NA,"-",NA
"10585",107845,0,0,0,0,NA,"-",NA
"10586",107847,0,0,0,0,NA,"-",NA
"10587",107848,0,0,0,0,NA,"-",NA
"10588",107849,0,0,0,0,NA,"-",NA
"10589",107850,0,0,0,0,NA,"-",NA
"10590",107851,0,0,0,0,NA,"-",NA
"10591",107853,0,0,0,0,NA,"-",NA
"10592",107854,0,0,0,0,NA,"-",NA
"10593",107855,0,0,0,0,NA,"-",NA
"10594",107857,0,0,0,0,NA,"-",NA
"10595",107858,0,0,0,0,NA,"-",NA
"10596",107859,0,0,0,0,NA,"-",NA
"10597",107860,0,0,0,0,NA,"-",NA
"10598",107861,0,0,0,0,NA,"-",NA
"10599",107863,0,0,0,0,NA,"-",NA
"10600",107864,0,0,0,0,NA,"-",NA
"10601",107865,0,0,0,0,NA,"-",NA
"10602",107866,0,0,0,0,NA,"-",NA
"10603",107867,0,0,0,0,NA,"-",NA
"10604",107868,0,0,0,0,NA,"-",NA
"10605",107869,0,0,0,0,NA,"-",NA
"10606",107870,0,0,0,0,NA,"-",NA
"10607",107871,0,0,0,0,NA,"-",NA
"10608",107872,0,0,0,0,NA,"-",NA
"10609",107873,0,0,0,0,NA,"-",NA
"10610",107874,0,0,0,0,NA,"-",NA
"10611",107876,0,0,0,0,NA,"-",NA
"10612",107878,0,0,0,0,NA,"-",NA
"10613",107879,0,0,0,0,NA,"-",NA
"10614",107880,0,0,0,0,NA,"-",NA
"10615",107881,0,0,0,0,NA,"-",NA
"10616",107882,0,0,0,0,NA,"-",NA
"10617",107883,0,0,0,0,NA,"-",NA
"10618",107884,0,0,0,0,NA,"-",NA
"10619",107885,0,0,0,0,NA,"-",NA
"10620",107886,0,0,0,0,NA,"-",NA
"10621",107887,0,0,0,0,NA,"-",NA
"10622",107888,0,0,0,0,NA,"-",NA
"10623",107889,0,0,0,0,NA,"-",NA
"10624",107890,0,0,0,0,NA,"-",NA
"10625",107891,0,0,0,0,NA,"-",NA
"10626",107892,0,0,0,0,NA,"-",NA
"10627",107893,0,0,0,0,NA,"-",NA
"10628",107894,0,0,0,0,NA,"-",NA
"10629",107895,0,0,0,0,NA,"-",NA
"10630",107897,0,0,0,0,NA,"-",NA
"10631",107898,0,0,0,0,NA,"-",NA
"10632",107899,0,0,0,0,NA,"-",NA
"10633",107900,0,0,0,0,NA,"-",NA
"10634",107901,0,0,0,0,NA,"-",NA
"10635",107902,0,0,0,0,NA,"-",NA
"10636",107903,0,0,0,0,NA,"-",NA
"10637",107904,0,0,0,0,NA,"-",NA
"10638",107905,0,0,0,0,NA,"-",NA
"10639",107906,0,0,0,0,NA,"-",NA
"10640",107907,0,0,0,0,NA,"-",NA
"10641",107908,0,0,0,0,NA,"-",NA
"10642",107909,0,0,0,0,NA,"-",NA
"10643",107910,0,0,0,0,NA,"-",NA
"10644",107911,0,0,0,0,NA,"-",NA
"10645",107912,0,0,0,0,NA,"-",NA
"10646",107913,0,0,0,0,NA,"-",NA
"10647",107914,0,0,0,0,NA,"-",NA
"10648",107915,0,0,0,0,NA,"-",NA
"10649",107916,0,0,0,0,NA,"-",NA
"10650",107917,0,0,0,0,NA,"-",NA
"10651",107918,0,0,0,0,NA,"-",NA
"10652",107920,0,0,0,0,NA,"-",NA
"10653",107921,0,0,0,0,NA,"-",NA
"10654",107922,0,0,0,0,NA,"-",NA
"10655",107923,0,0,0,0,NA,"-",NA
"10656",107924,0,0,0,0,NA,"-",NA
"10657",107925,0,0,0,0,NA,"-",NA
"10658",107926,0,0,0,0,NA,"-",NA
"10659",107928,0,0,0,0,NA,"-",NA
"10660",107929,0,0,0,0,NA,"-",NA
"10661",107930,0,0,0,0,NA,"-",NA
"10662",107932,0,0,0,0,NA,"-",NA
"10663",107933,0,0,0,0,NA,"-",NA
"10664",107934,0,0,0,0,NA,"-",NA
"10665",107936,0,0,0,0,NA,"-",NA
"10666",107937,0,0,0,0,NA,"-",NA
"10667",107938,0,0,0,0,NA,"-",NA
"10668",107939,0,0,0,0,NA,"-",NA
"10669",107940,0,0,0,0,NA,"-",NA
"10670",107941,0,0,0,0,NA,"-",NA
"10671",107942,0,0,0,0,NA,"-",NA
"10672",107943,0,0,0,0,NA,"-",NA
"10673",107944,0,0,0,0,NA,"-",NA
"10674",107945,0,0,0,0,NA,"-",NA
"10675",107947,0,0,0,0,NA,"-",NA
"10676",107948,0,0,0,0,NA,"-",NA
"10677",107949,0,0,0,0,NA,"-",NA
"10678",107950,0,0,0,0,NA,"-",NA
"10679",107951,0,0,0,0,NA,"-",NA
"10680",107952,0,0,0,0,NA,"-",NA
"10681",107953,0,0,0,0,NA,"-",NA
"10682",107954,0,0,0,0,NA,"-",NA
"10683",107955,0,0,0,0,NA,"-",NA
"10684",107956,0,0,0,0,NA,"-",NA
"10685",107957,0,0,0,0,NA,"-",NA
"10686",107958,0,0,0,0,NA,"-",NA
"10687",107959,0,0,0,0,NA,"-",NA
"10688",107960,0,0,0,0,NA,"-",NA
"10689",107961,0,0,0,0,NA,"-",NA
"10690",107962,0,0,0,0,NA,"-",NA
"10691",107963,0,0,0,0,NA,"-",NA
"10692",107964,0,0,0,0,NA,"-",NA
"10693",107965,0,0,0,0,NA,"-",NA
"10694",107966,0,0,0,0,NA,"-",NA
"10695",107967,0,0,0,0,NA,"-",NA
"10696",107968,0,0,0,0,NA,"-",NA
"10697",107969,0,0,0,0,NA,"-",NA
"10698",107970,0,0,0,0,NA,"-",NA
"10699",107971,0,0,0,0,NA,"-",NA
"10700",107972,0,0,0,0,NA,"-",NA
"10701",107973,0,0,0,0,NA,"-",NA
